,genre,rate,name,url
238,"Simulation,Strategy", 87,ageofempiresiiicompletecollection,https://store.steampowered.com/app/105450/Age_of_Empires_III_Complete_Collection/
239,Casual, 78,thejackboxpartypack5,https://store.steampowered.com/app/774461/The_Jackbox_Party_Pack_5/
240,"Adventure,Indie,RPG,Simulation,Strategy", 85,knightsofpenandpaper2,https://store.steampowered.com/app/310060/Knights_of_Pen_and_Paper_2/
241,"Action,Adventure",0,dishonoredcompletecollection,https://store.steampowered.com/sub/183039/
242,"Indie,Simulation,Strategy", 79,dawnofman,https://store.steampowered.com/app/858810/Dawn_of_Man/
243,Indie, 97,babaisyou,https://store.steampowered.com/app/736260/Baba_Is_You/
244,"Indie,Simulation,Casual",0,housegardenflipperbundle,https://store.steampowered.com/bundle/11045/House__Garden_Flipper_Bundle/
245,Simulation, 78,microsoftflightsimulatorxsteamedition,https://store.steampowered.com/app/314160/Microsoft_Flight_Simulator_X_Steam_Edition/
246,"Adventure,Indie", 84,astroneer,https://store.steampowered.com/app/361420/ASTRONEER/
247,"Action,Adventure,Indie", 95,hollowknight,https://store.steampowered.com/app/367520/Hollow_Knight/
248,"Indie,Simulation,Strategy", 85,kingdomsandcastles,https://store.steampowered.com/app/569480/Kingdoms_and_Castles/
249,"Adventure,RPG", 85,tyranny,https://store.steampowered.com/app/362960/Tyranny/
250,"Indie,Simulation,Casual",0,housecookingbundle,https://store.steampowered.com/bundle/11208/House_Cooking_Bundle/
251,Strategy, 80,xcom2,https://store.steampowered.com/app/268500/XCOM_2/
252,"Action,Adventure,Massively Multiplayer,RPG,Simulation,Strategy", 68,elitedangerous,https://store.steampowered.com/app/359320/Elite_Dangerous/
253,"Action,Free to Play,Indie,Massively Multiplayer,RPG", 83,realmofthemadgod,https://store.steampowered.com/app/200210/Realm_of_the_Mad_God/
254,RPG, 81,pillarsofeternityiideadfire,https://store.steampowered.com/app/560130/Pillars_of_Eternity_II_Deadfire/
255,"Action,Adventure", 98,portal2,https://store.steampowered.com/app/620/Portal_2/
256,"Indie,Simulation,Early Access", 93,oxygennotincluded,https://store.steampowered.com/app/457140/Oxygen_Not_Included/
257,"Simulation,Strategy", 70,jurassicworldevolution,https://store.steampowered.com/app/648350/Jurassic_World_Evolution/
258,"Racing,Simulation,Early Access", 89,beamngdrive,https://store.steampowered.com/app/284160/BeamNGdrive/
259,"Action,Indie",0,mordhausupporterbundle,https://store.steampowered.com/bundle/10457/MORDHAU_Supporter_Bundle/
260,"Free to Play,Simulation", 76,dcsworldsteamedition,https://store.steampowered.com/app/223750/DCS_World_Steam_Edition/
261,Action, 100,blastermasterzero,https://store.steampowered.com/app/1034900/Blaster_Master_Zero/
262,"Action,Adventure,Indie,Simulation", 87,forager,https://store.steampowered.com/app/751780/Forager/
263,"Casual,Indie,Strategy", 94,thejackboxpartypack3,https://store.steampowered.com/app/434170/The_Jackbox_Party_Pack_3/
264,Action,0,wolfensteinthetwopack,https://store.steampowered.com/sub/62587/
265,"Free to Play,Massively Multiplayer,RPG", 54,albiononline,https://store.steampowered.com/app/761890/Albion_Online/
266,"Action,RPG", 87,darksoulsii,https://store.steampowered.com/app/236430/DARK_SOULS_II/
267,Strategy, 76,totalwarromeiiemperoredition,https://store.steampowered.com/app/214950/Total_War_ROME_II__Emperor_Edition/
268,"Racing,Simulation", 76,carmechanicsimulator2018,https://store.steampowered.com/app/645630/Car_Mechanic_Simulator_2018/
269,"Action,RPG", 82,nierautomata,https://store.steampowered.com/app/524220/NieRAutomata/
270,"Action,Indie,Early Access", 89,pavlovvr,https://store.steampowered.com/app/555160/Pavlov_VR/
271,Action, 96,left4dead2,https://store.steampowered.com/app/550/Left_4_Dead_2/
272,"Free to Play,Strategy", 75,yugiohduellinks,https://store.steampowered.com/app/601510/YuGiOh_Duel_Links/
273,"Action,Indie", 97,katanazero,https://store.steampowered.com/app/460950/Katana_ZERO/
274,"Indie,RPG,Strategy", 85,darkestdungeon,https://store.steampowered.com/app/262060/Darkest_Dungeon/
275,Action, 93,vampirethemasqueradebloodlines,https://store.steampowered.com/app/2600/Vampire_The_Masquerade__Bloodlines/
276,"Action,Indie,Racing,Simulation,Sports", 77,wreckfest,https://store.steampowered.com/app/228380/Wreckfest/
277,"Action,Indie", 88,superhotvr,https://store.steampowered.com/app/617830/SUPERHOT_VR/
278,"Action,Free to Play,Massively Multiplayer,Strategy", 46,conquerorsblade,https://store.steampowered.com/app/905370/Conquerors_Blade/
279,"Action,Indie,RPG,Simulation,Strategy", 88,kenshi,https://store.steampowered.com/app/233860/Kenshi/
280,Action, 95,residentevil2biohazardre2,https://store.steampowered.com/app/883710/RESIDENT_EVIL_2__BIOHAZARD_RE2/
281,Action, 86,hitman2,https://store.steampowered.com/app/863550/HITMAN_2/
282,"Action,Free to Play,Indie,Strategy", 90,minionmasters,https://store.steampowered.com/app/489520/Minion_Masters/
283,"Action,Free to Play,Massively Multiplayer,Racing", 66,crossout,https://store.steampowered.com/app/386180/Crossout/
284,"Action,Adventure,RPG",0,kingdomcomedeliveranceroyaledition,https://store.steampowered.com/sub/368776/
285,Simulation, 81,thesims3,https://store.steampowered.com/app/47890/The_Sims_3/
286,"Adventure,Indie", 94,subnautica,https://store.steampowered.com/app/264710/Subnautica/
287,"Animation & Modeling,Design & Illustration,Utilities", 96,wallpaperengine,https://store.steampowered.com/app/431960/Wallpaper_Engine/
288,"Action,Adventure,Indie,RPG", 90,grimdawn,https://store.steampowered.com/app/219990/Grim_Dawn/
289,"Adventure,Indie,Early Access", 89,subnauticabelowzero,https://store.steampowered.com/app/848450/Subnautica_Below_Zero/
290,"Action,Adventure,Indie,RPG,Simulation,Strategy,Early Access", 77,7daystodie,https://store.steampowered.com/app/251570/7_Days_to_Die/
291,Simulation, 81,xplane11,https://store.steampowered.com/app/269950/XPlane_11/
292,"Action,RPG", 95,falloutnewvegas,https://store.steampowered.com/app/22380/Fallout_New_Vegas/
293,"Simulation,Strategy", 71,survivingmars,https://store.steampowered.com/app/464920/Surviving_Mars/
294,Action, 88,wolfensteintheneworder,https://store.steampowered.com/app/201810/Wolfenstein_The_New_Order/
295,Action, 54,rage2,https://store.steampowered.com/app/548570/RAGE_2/
296,"Action,Adventure", 94,aplaguetaleinnocence,https://store.steampowered.com/app/752590/A_Plague_Tale_Innocence/
297,Action, 54,forhonor,https://store.steampowered.com/app/304390/FOR_HONOR/
298,"Action,Indie", 95,cuphead,https://store.steampowered.com/app/268910/Cuphead/
299,"Simulation,Strategy", 82,europauniversalisiv,https://store.steampowered.com/app/236850/Europa_Universalis_IV/
300,RPG, 91,dragonquestxiechoesofanelusiveagedigitaleditionoflight,https://store.steampowered.com/app/742120/DRAGON_QUEST_XI_Echoes_of_an_Elusive_Age__Digital_Edition_of_Light/
301,"Action,Early Access", 79,deathgardenbloodharvest,https://store.steampowered.com/app/555440/Deathgarden_BLOODHARVEST/
302,"Action,Adventure,Indie", 96,supraland,https://store.steampowered.com/app/813630/Supraland/
303,"Action,Adventure,Casual,Indie,RPG", 90,starbound,https://store.steampowered.com/app/211820/Starbound/
304,"Simulation,Sports", 27,nba2k19,https://store.steampowered.com/app/841370/NBA_2K19/
305,"Action,Free to Play,Early Access", 56,kurtzpel,https://store.steampowered.com/app/844870/KurtzPel/
306,"Adventure,Indie", 97,ahatintime,https://store.steampowered.com/app/253230/A_Hat_in_Time/
307,"Indie,Strategy", 96,slaythespire,https://store.steampowered.com/app/646570/Slay_the_Spire/
308,"Action,RPG", 84,payday2,https://store.steampowered.com/app/218620/PAYDAY_2/
309,"Adventure,Indie", 95,papersplease,https://store.steampowered.com/app/239030/Papers_Please/
310,Action, 75,insurgencysandstorm,https://store.steampowered.com/app/581320/Insurgency_Sandstorm/
311,"Action,Indie,Early Access", 93,deeprockgalactic,https://store.steampowered.com/app/548430/Deep_Rock_Galactic/
312,"Action,Adventure", 51,nomanssky,https://store.steampowered.com/app/275850/No_Mans_Sky/
313,"Simulation,Strategy", 84,tropico6,https://store.steampowered.com/app/492720/Tropico_6/
314,"Adventure,Simulation,Sports", 78,thehuntercallofthewild,https://store.steampowered.com/app/518790/theHunter_Call_of_the_Wild/
315,"Action,Adventure", 88,prey,https://store.steampowered.com/app/480490/Prey/
316,"Casual,Indie,RPG,Simulation,Strategy", 93,tabletopsimulator,https://store.steampowered.com/app/286160/Tabletop_Simulator/
317,RPG, 70,outward,https://store.steampowered.com/app/794260/Outward/
318,"Adventure,RPG", 87,thronebreakerthewitchertales,https://store.steampowered.com/app/973760/Thronebreaker_The_Witcher_Tales/
319,Indie,0,beatsaberimaginedragonsmusicpack,https://store.steampowered.com/bundle/11221/Beat_Saber__Imagine_Dragons_Music_Pack/
320,"Action,Free to Play", 83,paladins,https://store.steampowered.com/app/444090/Paladins/
321,"Action,Casual", 97,fivenightsatfreddysvrhelpwanted,https://store.steampowered.com/app/732690/FIVE_NIGHTS_AT_FREDDYS_VR_HELP_WANTED/
322,"Action,Indie", 92,screencheat,https://store.steampowered.com/app/301970/Screencheat/
323,"Action,Indie,Simulation,Strategy", 87,spaceengineers,https://store.steampowered.com/app/244850/Space_Engineers/
324,"Indie,RPG", 90,ideologyinfriction,https://store.steampowered.com/app/1011940/Ideology_in_Friction/
325,Strategy, 95,sidmeierscivilizationv,https://store.steampowered.com/app/8930/Sid_Meiers_Civilization_V/
326,RPG, 70,pathfinderkingmaker,https://store.steampowered.com/app/640820/Pathfinder_Kingmaker/
327,Strategy, 94,ageofempiresiihd,https://store.steampowered.com/app/221380/Age_of_Empires_II_HD/
328,"Action,Adventure,Indie,RPG,Simulation,Early Access", 87,bladeandsorcery,https://store.steampowered.com/app/629730/Blade_and_Sorcery/
329,"Action,RPG", 93,borderlandsgameoftheyear,https://store.steampowered.com/app/8980/Borderlands_Game_of_the_Year/
330,"Action,Adventure",0,destiny2,https://store.steampowered.com/app/1085660/Destiny_2/
331,"Adventure,Indie,Simulation,Early Access", 78,raft,https://store.steampowered.com/app/648800/Raft/
332,"Casual,Indie,Simulation,Strategy,Early Access", 98,factorio,https://store.steampowered.com/app/427520/Factorio/
333,"Action,Strategy", 75,totalwarwarhammer,https://store.steampowered.com/app/364360/Total_War_WARHAMMER/
334,"Action,Indie,RPG", 96,cryptofthenecrodancer,https://store.steampowered.com/app/247080/Crypt_of_the_NecroDancer/
335,"Indie,Simulation", 95,garrysmod,https://store.steampowered.com/app/4000/Garrys_Mod/
336,"Action,Free to Play,Indie", 83,brawlhalla,https://store.steampowered.com/app/291550/Brawlhalla/
337,RPG, 80,theelderscrollsvskyrimvr,https://store.steampowered.com/app/611670/The_Elder_Scrolls_V_Skyrim_VR/
338,"Action,Strategy", 82,voidbastards,https://store.steampowered.com/app/857980/Void_Bastards/
339,"Action,Free to Play,Massively Multiplayer,Simulation", 71,worldofwarships,https://store.steampowered.com/app/552990/World_of_Warships/
340,"Casual,Indie,Simulation", 94,comingoutontop,https://store.steampowered.com/app/642090/Coming_Out_on_Top/
341,"Action,Adventure", 74,tomclancysghostreconwildlands,https://store.steampowered.com/app/460930/Tom_Clancys_Ghost_Recon_Wildlands/
342,Simulation, 76,farmingsimulator19,https://store.steampowered.com/app/787860/Farming_Simulator_19/
343,"Adventure,Indie,Simulation", 96,dontstarvetogether,https://store.steampowered.com/app/322330/Dont_Starve_Together/
344,"RPG,Simulation,Strategy", 90,crusaderkingsii,https://store.steampowered.com/app/203770/Crusader_Kings_II/
345,"Action,Adventure,Massively Multiplayer,RPG,Simulation,Strategy", 69,conanexiles,https://store.steampowered.com/app/440900/Conan_Exiles/
346,"Action,Indie,Simulation,Strategy,Early Access", 76,barotrauma,https://store.steampowered.com/app/602960/Barotrauma/
347,"Indie,Simulation,Strategy,Early Access", 92,totallyaccuratebattlesimulator,https://store.steampowered.com/app/508440/Totally_Accurate_Battle_Simulator/
348,"Action,RPG",0,borderlands2gameoftheyear,https://store.steampowered.com/sub/32848/
349,"Action,Adventure", 64,callofdutyblackopsiii,https://store.steampowered.com/app/311210/Call_of_Duty_Black_Ops_III/
350,"Simulation,Strategy",0,planetzoo,https://store.steampowered.com/app/703080/Planet_Zoo/
351,Action, 69,wolfensteiniithenewcolossus,https://store.steampowered.com/app/612880/Wolfenstein_II_The_New_Colossus/
352,"Action,Adventure,RPG", 74,kingdomcomedeliverance,https://store.steampowered.com/app/379430/Kingdom_Come_Deliverance/
353,"Free to Play,Massively Multiplayer,RPG", 75,startrekonline,https://store.steampowered.com/app/9900/Star_Trek_Online/
354,"Action,Adventure,RPG",0,bloodstainedritualofthenight,https://store.steampowered.com/app/692850/Bloodstained_Ritual_of_the_Night/
355,"Action,Adventure,Indie,Simulation", 92,theforest,https://store.steampowered.com/app/242760/The_Forest/
356,"Simulation,Strategy", 87,planetcoaster,https://store.steampowered.com/app/493340/Planet_Coaster/
357,"Action,Casual,Indie", 81,overcooked2,https://store.steampowered.com/app/728880/Overcooked_2/
358,Action, 80,dishonored2,https://store.steampowered.com/app/403640/Dishonored_2/
359,"Massively Multiplayer,RPG",0,finalfantasyxivonlinecompleteeditionna,https://store.steampowered.com/bundle/3718/FINAL_FANTASY_XIV_Online_Complete_Edition_NA/
360,Action, 75,warhammervermintide2,https://store.steampowered.com/app/552500/Warhammer_Vermintide_2/
361,Action, 59,mortalkombat11,https://store.steampowered.com/app/976310/Mortal_Kombat11/
362,"Action,Indie,Strategy,Early Access", 83,squad,https://store.steampowered.com/app/393380/Squad/
363,"Action,Adventure,Indie,RPG", 96,terraria,https://store.steampowered.com/app/105600/Terraria/
364,"Casual,Indie,Simulation", 75,cookingsimulator,https://store.steampowered.com/app/641320/Cooking_Simulator/
365,"Indie,Simulation", 90,kerbalspaceprogram,https://store.steampowered.com/app/220200/Kerbal_Space_Program/
366,Action,0,doometernal,https://store.steampowered.com/app/782330/DOOM_Eternal/
367,"Simulation,Strategy", 86,heartsofironiv,https://store.steampowered.com/app/394360/Hearts_of_Iron_IV/
368,"Action,Adventure,RPG", 81,assassinscreedodyssey,https://store.steampowered.com/app/812140/Assassins_Creed_Odyssey/
369,"Action,Adventure,Indie", 97,touhoulunanights,https://store.steampowered.com/app/851100/Touhou_Luna_Nights/
370,"Action,Free to Play", 79,smite,https://store.steampowered.com/app/386360/SMITE/
371,"Indie,Simulation,Strategy", 97,rimworld,https://store.steampowered.com/app/294100/RimWorld/
372,"Indie,RPG,Simulation", 96,stardewvalley,https://store.steampowered.com/app/413150/Stardew_Valley/
373,"Action,Adventure,Indie,Massively Multiplayer,RPG", 69,arksurvivalevolved,https://store.steampowered.com/app/346110/ARK_Survival_Evolved/
374,"Action,RPG", 85,darksoulsiischolarofthefirstsin,https://store.steampowered.com/app/335300/DARK_SOULS_II_Scholar_of_the_First_Sin/
375,"Action,Early Access", 76,huntshowdown,https://store.steampowered.com/app/594650/Hunt_Showdown/
376,RPG, 74,octopathtraveler,https://store.steampowered.com/app/921570/OCTOPATH_TRAVELER/
377,"Action,Simulation,Strategy", 89,arma3,https://store.steampowered.com/app/107410/Arma_3/
378,Action, 68,monsterhunterworld,https://store.steampowered.com/app/582010/MONSTER_HUNTER_WORLD/
379,"Indie,Simulation",0,americantrucksimulatorwestcoastbundle,https://store.steampowered.com/bundle/11153/American_Truck_Simulator_West_Coast_Bundle/
380,"Action,Adventure", 86,sekiroshadowsdietwice,https://store.steampowered.com/app/814380/Sekiro_Shadows_Die_Twice/
381,"Casual,Indie,Simulation,Early Access", 96,spaceengine,https://store.steampowered.com/app/314650/SpaceEngine/
382,RPG,0,cyberpunk2077,https://store.steampowered.com/app/1091500/Cyberpunk_2077/
383,"Action,RPG",0,dyinglightenhancededition,https://store.steampowered.com/sub/88801/
384,"Adventure,RPG,Strategy", 94,divinityoriginalsin2definitiveedition,https://store.steampowered.com/app/435150/Divinity_Original_Sin_2__Definitive_Edition/
385,"Action,Indie,Early Access", 94,riskofrain2,https://store.steampowered.com/app/632360/Risk_of_Rain_2/
386,"Action,Free to Play", 93,teamfortress2,https://store.steampowered.com/app/440/Team_Fortress_2/
387,"Indie,Simulation", 78,houseflipper,https://store.steampowered.com/app/613100/House_Flipper/
388,"Action,Adventure,Indie", 87,troversavestheuniverse,https://store.steampowered.com/app/1051200/Trover_Saves_the_Universe/
389,Indie, 93,beatsaber,https://store.steampowered.com/app/620980/Beat_Saber/
390,"Action,Free to Play,Massively Multiplayer,Simulation", 78,warthunder,https://store.steampowered.com/app/236390/War_Thunder/
391,Action, 76,deadbydaylight,https://store.steampowered.com/app/381210/Dead_by_Daylight/
392,"Action,RPG", 92,dyinglight,https://store.steampowered.com/app/239140/Dying_Light/
